id,source_uri,image_url
0,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/6171_3530_yamu.jpg
1,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-1.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395021_yamuna-overflow.jpg
2,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-1.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395020_truck-flooded.jpg
3,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-1.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395019_isbt-flooded.jpg
4,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/6154_7073_more-yamu.jpg
5,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/6142_3530_yamu2.jpg
6,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/y2_1371626439_540x540.jpg
7,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/kivsX8hggfg.jpg
8,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/23IN_YAMUNA_FLOOD_D_243675f.jpg
9,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/6142_3530_yamu3.jpg
10,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/6155_7085_more-yamu3.jpg
11,http://www.railnews.co.in/railway-bridges-to-remain-closed-as-yamuna-flows-way-above-danger-level/,http://www.railnews.co.in/wp-content/uploads/2013/06/yamuna11.jpg
12,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395244_Yamuna.jpg
13,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395243_vehicles.jpg
14,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395242_boat.jpg
15,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395241_water.jpg
16,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395039_yamuna-overflow-2.jpg
17,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395037_ring-road_water.jpg
18,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395036_shiela-dixit.jpg
19,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395034_shiela-dixit-1.jpg
20,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395030_yamuna-overflow-1.jpg
21,http://archive.indianexpress.com/picture-gallery/today-in-pics-water-level-in-yamuna-river-receding/2927-2.html,http://static.indianexpress.com/pic/uploadedImages/bigImages/B_Id_395025__flooded_colony.jpg
22,http://www.angurten.de/is/farben/54-37-Touran-Reflexsilber,http://www.angurten.de/Bilder/farben/farbbilder/vw-touran-2013-reflexsilber-01.jpg
23,http://articles.economictimes.indiatimes.com/2013-06-18/news/40049656_1_old-yamuna-bridge-water-level-hathnikund,http://economictimes.indiatimes.com/photo/7851089.cms
24,http://blogs.ft.com/photo-diary/tag/new-delhi/page/4/,http://blogs.r.ftdata.co.uk/photo-diary/files/2013/06/indiag.jpg
25,http://blogs.ft.com/photo-diary/tag/new-delhi/page/4/,http://blogs.r.ftdata.co.uk/photo-diary/files/2013/06/young-boyCow.jpg
26,http://english.sina.com/world/p/2013/0620/601259.html,http://img.news.sina.com/world/p/2013/0620/U166P5029T2D601259F34DT20130621110226.jpg
27,http://indianexpress.com/photos/picture-gallery-others/today-in-pics-water-level-in-yamuna-river-receding/#b_id_395244_yamuna,http://images.indianexpress.com/2013/06/b_id_395026_yamuna-2.jpg
